09;06;2024;23;50
334545;330679;3866;98,84;219133;66,27;111546;33,73
6;VE 6000 - NOVO MESTO;6;VO 6006 - KRŠKO;8590;8458;132;98,46;5485;64,85;2973;35,15
6;VE 6000 - NOVO MESTO;7;VO 6007 - SEVNICA;3329;3295;34;98,98;2022;61,37;1273;38,63
6;VE 6000 - NOVO MESTO;8;VO 6008 - LAŠKO;5340;5269;71;98,67;3399;64,51;1870;35,49
6;VE 6000 - NOVO MESTO;9;VO 6009 - LITIJA;68;67;1;98,53;26;38,81;41;61,19
6;VE 6000 - NOVO MESTO;10;VO 6010 - HRASTNIK-TRBOVLJE;2759;2734;25;99,09;2055;75,16;679;24,84
6;VE 6000 - NOVO MESTO;11;VO 6011 - ZAGORJE;274;270;4;98,54;189;70,00;81;30,00
7;VE 7000 - MARIBOR;0;VE 7000 - MARIBOR;39443;39033;410;98,96;27654;70,85;11379;29,15
7;VE 7000 - MARIBOR;1;VO 7001 - ŠMARJE PRI JELŠAH;1371;1357;14;98,98;824;60,72;533;39,28
7;VE 7000 - MARIBOR;2;VO 7002 - SLOVENSKA BISTRICA;4931;4891;40;99,19;3231;66,06;1660;33,94
7;VE 7000 - MARIBOR;3;VO 7003 - SLOVENSKE KONJICE;4127;4080;47;98,86;2363;57,92;1717;42,08
7;VE 7000 - MARIBOR;4;VO 7004 - RUŠE;4474;4440;34;99,24;3156;71,08;1284;28,92
7;VE 7000 - MARIBOR;5;VO 7005 - MARIBOR 1;4534;4483;51;98,88;3378;75,35;1105;24,65
7;VE 7000 - MARIBOR;6;VO 7006 - MARIBOR 2;3009;2977;32;98,94;2133;71,65;844;28,35
7;VE 7000 - MARIBOR;7;VO 7007 - MARIBOR 3;3815;3765;50;98,69;2682;71,24;1083;28,76
7;VE 7000 - MARIBOR;8;VO 7008 - MARIBOR 4;3815;3773;42;98,90;2911;77,15;862;22,85
7;VE 7000 - MARIBOR;9;VO 7009 - MARIBOR 5;5066;5013;53;98,95;3720;74,21;1293;25,79
7;VE 7000 - MARIBOR;10;VO 7010 - MARIBOR 6;1741;1725;16;99,08;1342;77,80;383;22,20
7;VE 7000 - MARIBOR;11;VO 7011 - MARIBOR 7;2560;2529;31;98,79;1914;75,68;615;24,32
8;VE 8000 - PTUJ;0;VE 8000 - PTUJ;45032;44538;494;98,90;29911;67,16;14627;32,84
8;VE 8000 - PTUJ;1;VO 8001 - LENDAVA;4320;4254;66;98,47;2620;61,59;1634;38,41
8;VE 8000 - PTUJ;2;VO 8002 - ORMOŽ;4946;4905;41;99,17;3196;65,16;1709;34,84
8;VE 8000 - PTUJ;3;VO 8003 - LJUTOMER;3042;3002;40;98,69;2071;68,99;931;31,01
8;VE 8000 - PTUJ;4;VO 8004 - MURSKA SOBOTA 1;4773;4712;61;98,72;3227;68,48;1485;31,52
8;VE 8000 - PTUJ;5;VO 8005 - MURSKA SOBOTA 2;6538;6471;67;98,98;4378;67,66;2093;32,34
8;VE 8000 - PTUJ;6;VO 8006 - GORNJA RADGONA;6223;6155;68;98,91;4291;69,72;1864;30,28
8;VE 8000 - PTUJ;7;VO 8007 - LENART;6273;6199;74;98,82;4026;64,95;2173;35,05
8;VE 8000 - PTUJ;8;VO 8008 - PESNICA;2501;2486;15;99,40;1753;70,51;733;29,49
8;VE 8000 - PTUJ;9;VO 8009 - PTUJ 1;0;0;0;0,00;0,00;0;0,00;0;0,00
8;VE 8000 - PTUJ;10;VO 8010 - PTUJ 2;6416;6354;62;99,03;4349;68,45;2005;31,55
8;VE 8000 - PTUJ;11;VO 8011 - PTUJ 3;0;0;0;0,00;0,00;0;0,00;0;0,00
