10;06;2024;00;30
1692332;444605;26,27
1;VE 1000 - KRANJ;0;VE 1000 - KRANJ;208419;63974;30,69
1;VE 1000 - KRANJ;1;VO 1001 - JESENICE;26022;9090;34,93
1;VE 1000 - KRANJ;2;VO 1002 - RADOVLJICA 1;13436;5612;41,77
1;VE 1000 - KRANJ;3;VO 1003 - RADOVLJICA 2;15905;4640;29,17
1;VE 1000 - KRANJ;4;VO 1004 - KRANJ 1;20293;6465;31,86
1;VE 1000 - KRANJ;5;VO 1005 - KRANJ 2;20349;5637;27,70
1;VE 1000 - KRANJ;6;VO 1006 - KRANJ 3;24413;138;0,57
1;VE 1000 - KRANJ;7;VO 1007 - TRŽIČ;12413;3997;32,20
1;VE 1000 - KRANJ;8;VO 1008 - ŠKOFJA LOKA 1;18692;8992;48,11
1;VE 1000 - KRANJ;9;VO 1009 - ŠKOFJA LOKA 2;15445;8061;52,19
1;VE 1000 - KRANJ;10;VO 1010 - KAMNIK;28112;7366;26,20
1;VE 1000 - KRANJ;11;VO 1011 - IDRIJA;13339;3976;29,81
2;VE 2000 - POSTOJNA;0;VE 2000 - POSTOJNA;208773;34944;16,74
2;VE 2000 - POSTOJNA;1;VO 2001 - TOLMIN;15840;2851;18,00
2;VE 2000 - POSTOJNA;2;VO 2002 - PIRAN;14535;4897;33,69
2;VE 2000 - POSTOJNA;3;VO 2003 - IZOLA;12489;2134;17,09
2;VE 2000 - POSTOJNA;4;VO 2004 - KOPER 1;18307;5907;32,27
2;VE 2000 - POSTOJNA;5;VO 2005 - KOPER 2;25276;2048;8,10
2;VE 2000 - POSTOJNA;6;VO 2006 - SEŽANA;22154;2615;11,80
2;VE 2000 - POSTOJNA;7;VO 2007 - ILIRSKA BISTRICA;12667;935;7,38
